Epoch,Train_Loss,Valid_Micro_Fmax,Valid_Macro_Fmax,Valid_Smin,Valid_Macro_AUROC
1,0.013426319560817173,0.0526610322524174,0.11469538506396515,69.22339882046148,0.6031291309817584
2,0.0035723687014392307,0.18674557319693075,0.21605595201701128,65.47804610645035,0.7484774358174934
3,0.001263211783433042,0.37384799974635285,0.3633741468003048,56.471624980136234,0.8257376546223186
4,0.000899405447952796,0.4111737845337038,0.4302691519434975,52.90579572613121,0.8693781569993242
5,0.0007150745017583443,0.481334902079863,0.5185206238639615,46.8797236196739,0.8915983902696679
6,0.000593557988065838,0.4767223170158628,0.5440876179048698,46.63415772856072,0.8920753592099921
7,0.0005236507727644376,0.5255292003570244,0.5654043969409982,43.80284043775917,0.8936080849008329
8,0.0004424428650413157,0.5720501398036676,0.58727352017905,40.589433244296664,0.9073683287774996
9,0.00039975604834063924,0.5387635732949828,0.6133378337465936,42.431829604318246,0.9044325995911598
10,0.0003675033655621356,0.5986426276577483,0.6323085380236982,37.63086058813221,0.902965052944965
11,0.0003295424117353715,0.5424983901638479,0.6235302497436145,41.587236439479845,0.9060028764062503
12,0.0002899813271977213,0.5929348941794492,0.6581351176243111,37.90532935459284,0.9108704851857437
13,0.000264818004359059,0.5849706522156968,0.6548309517236565,39.29373966365695,0.9116716029694265
14,0.0002455754345615115,0.6097383342378855,0.6618773633462394,36.809884300660094,0.9131693110267222
15,0.00023438842004054126,0.5621536440744221,0.6536332311475219,41.07351343000692,0.9048309948232542
16,0.00021374605585738356,0.5105073550989738,0.6644411681956146,44.623301183961786,0.9067529449743189
17,0.00022569826465977064,0.060190259910166265,0.6102067729061217,1291.3523949678656,0.866519459671459
18,0.00026310436619981825,0.6504039115158046,0.6874443963240953,33.64456284269314,0.9142029836942343
19,0.00018092566415700464,0.6501778036770722,0.6802627121271291,34.00421974811775,0.9070138109957535
20,0.00017335165414289588,0.6075373618736869,0.6885963177493327,37.295069496969404,0.9136166842592723
21,0.00015605859067097477,0.6582838334254373,0.6902218943546916,32.223055765885185,0.9066229033052183
22,0.00015766363642663781,0.6540203548294692,0.6830284028552323,33.82133095284786,0.9057495466278387
23,0.00014355292611437095,0.559935509826436,0.7033284758343127,38.80651156678073,0.921899154903356
24,0.0001398092549956905,0.6606367961029447,0.7001359889328815,32.77830369432942,0.917355792309909
25,0.00012139993538381243,0.6614356141261896,0.7040041473566923,33.34469238483824,0.9147798253437105
26,0.00012216691931609408,0.6135659714559906,0.7102990497134684,36.88262665901769,0.9089180447024007
27,0.0001234257263245544,0.681300017963603,0.7058353645722368,31.09576919475317,0.9069168136184577
28,0.00011567277648219279,0.6292973813352831,0.6948540005664077,35.17896436212596,0.9049044386687553
29,0.00012692677105868538,0.6643734901305809,0.7077761124688519,32.372770664673304,0.9021303506435113
30,0.00011169690138201931,0.6715093653843043,0.7051215582789201,30.420844935838605,0.9036300086717249
31,0.00010447499070939938,0.5160020412128176,0.6993847215482496,44.79101297651465,0.9007189490124202
32,0.00010035537148818747,0.705195592793895,0.7054196190476009,29.360339479340205,0.9067083093055551
33,7.463845852480089e-05,0.7179182078712911,0.7145726702570457,28.2210576990775,0.9072098663642894
34,5.812146220579091e-05,0.7251763009750349,0.7197116872083493,27.734335001707308,0.9062897456790218
35,5.746201476050863e-05,0.7205467618093168,0.7192014224347513,28.109464449055213,0.9108539085235556
36,5.141042566171584e-05,0.7169444728005872,0.7146690765199043,28.364536559329313,0.904810614558506
37,5.19183224431287e-05,0.7093058811043704,0.7198685871220112,28.746343404663595,0.9047300616506658
38,5.1540787486739634e-05,0.7168317829548058,0.715277145791122,28.215193174356276,0.9021630640971737
39,4.8450969789018586e-05,0.7113280943560268,0.721377043633185,29.061308370936892,0.9054619613644554
